text,label,source,dataset,nb_annotators,tweet_id,post_author_country_location
Los manteros subsaharianos desbocados...Las mafias se lian en Torrevieja a sillazos contra la policia. #ELECCIONESGENERALESYA LINK,1.0,Twitter,hateval,3,nan,unknown
"@USER @USER @USER CALLATE FORRO ALCAHUETE Y ARRASTRADO DE LA KRETINA HIJA DE MIL PUTA QUE AUN HOY TE SIGUE DIRIGIENDO TITERE!! NO TE OLVIDES QUE NO LLEGAS NI A CEBOLLITA☝, PERDISTE LAS ELECCIONES EN TU PROPIA INTENDENCIA PECHO FRI",0.0,Twitter,hateval,3,nan,unknown
"sacaron arabe y lumbre en spotify, es un lindo dia para vivir",0.0,Twitter,hateval,3,nan,unknown
Y ahora vienen los descerebrados estos a provocar que se detenga el partido. La puta madre pues.,0.0,Twitter,hateval,3,nan,unknown
"En vez de derrochar el dinero en los inmigrantes indocumentados, preocúpese mejor de nuestro ancianos LINK",1.0,Twitter,hateval,3,nan,unknown
@USER Delicioso culo para montarte como te mereces deliciosa perra,1.0,Twitter,hateval,3,nan,unknown
"Se me antojó hacer el Chona Challenge tipo indocumentado para alcanzar el tren , ok noup",0.0,Twitter,hateval,3,nan,unknown
"Es estúpido pensar que te tratan de inmaduro, o que haces acoso cibernético. No todos somos perfectos, y esta bien. Vos con aquel tweet te fuiste al carajo, pero bueno, todos cometemos errores. @USER",0.0,Twitter,hateval,3,nan,unknown
Otro montaje sobre los refugiados ahogándose en el mar LINK,0.0,Twitter,hateval,3,nan,unknown
"La banda que ponía huevos y le cantaba a estos hijos de puta, la bajaron. Que me vienen a querer decir que las bandas están calladas???",0.0,Twitter,hateval,3,nan,unknown
"@USER Joder, menuda escoria de persona, ¿no? ¿Cómo narices se puede ir así por la vida? Vomito...",0.0,Twitter,hateval,3,nan,unknown
"@USER @USER @USER Menudo imbécil eres, de lo que cobran los trabajadores te importa una mierda. Menuda escoria...",0.0,Twitter,hateval,3,nan,unknown
"Vamos la puta madre, te lo mereces flor 💖",0.0,Twitter,hateval,3,nan,unknown
@USER @USER Perra muerta de hambre vos cállate ese ladro de juanrobando no es el presidente de honduras,1.0,Twitter,hateval,3,nan,unknown
"""El Gobierno de ⁦@USER⁩ admite ya la """"emergencia por la llegada masiva"""" de moromierdas a las costas españolas. NO ES UNA CRISIS HUMANITARIA, ES UNA INVASION!!!  LINK",1.0,Twitter,hateval,3,nan,unknown
@USER @USER @USER @USER @USER tu callate ya subnormal das mucha pena con 22 años que tienes eh ESCORIA,0.0,Twitter,hateval,3,nan,unknown
"Hasta la polla d todo, profesores que te miran por encima del hombro y te hacen sentir inutil en lugar de enseñarte",0.0,Twitter,hateval,3,nan,unknown
"@USER Ya, ni los hombres somos todos malos, ni las mujeres son todas una putas, simplemente hay muchas putas y muchos hijos de puta pero no todos somos así, creo que concordamos en eso jaja",1.0,Twitter,hateval,3,nan,unknown
@USER @USER El hombre que pega a una mujer es igual de hijo de puta que la mujer que pega a un hombre. Yo jamás pegaría a mi mujer y ella a mí tampoco. Porque somos personas cuerdas y no dementes acomplejadas como tú.,0.0,Twitter,hateval,3,nan,unknown
@USER Cállate que vos sos más zorra que yo,1.0,Twitter,hateval,3,nan,unknown
"Los musulmanes y la religión musulmana no deberían existir sobre la faz de la tierra. Seres que se comportan como monos salvajes, con 1500 años de atraso, analfabetos funcionales, jetas, machistas, racistas, violadores, sucios... #Moromierdas LINK",1.0,Twitter,hateval,3,nan,unknown
"Partido amistoso ⚽ Hoy, desde las 13 (Hora Argentina) el Al-Ittihad de Ramón y Emiliano, se enfrenta a Fujairah FC de Emiratos árabes Unidos, en el tercer partido amistoso de pretemporada. #VamosIttihad 💪🖤💛 LINK",0.0,Twitter,hateval,3,nan,unknown
Curso de Arabe: LINK a través de @USER,0.0,Twitter,hateval,3,nan,unknown
¿A dónde vamos a migrar cuando Europa sea islámica y EEUU latina? #inmigración,1.0,Twitter,hateval,3,nan,unknown
¿De meterte la polla en la boca y que te calles? Puede. LINK,0.0,Twitter,hateval,3,nan,unknown
"""#Ecuador facilitará el ingreso y salida de su territorio de indocumentados menores de edad ante el """"flujo inusual"""" de venezolanos, indicó el sábado la cancillería. LINK",0.0,Twitter,hateval,3,nan,unknown
@USER QUE LA RE PUTA MADRE QUE MICAELA LA CONCHA DE SU MADRE NO PUEDO CREERLO AY TE LO MERECES PENDEJA LA PUTA QUE ME PARIO VES LOCA POR ESO SOS TAN CRACK TE AMO TE IDOLATRO TE COJbueno eso no iba,1.0,Twitter,hateval,3,nan,unknown
"@USER CÁLLATE CARA DURA HIJO DE TU PERRA MADRE, me clavaste el visto después de 3 mensajes preguntándote que te pasaba, te voy a dar un trompon gil.",0.0,Twitter,hateval,3,nan,unknown
"1cosa que no entiendo es porque un tío puede enseñar la polla en redes sociales pero si una tía enseña las tetas,el chichi o lo que sea se ve mal Es así o me equivoco? Porque creo que no,creo que todavía falta cierta libertad o mentalidad abierta mejor dicho",0.0,Twitter,hateval,3,nan,unknown
@USER @USER Haber pendejo tu ni eres top ni de tu puta casa mejor callate ya alv,0.0,Twitter,hateval,3,nan,unknown
Una joven sufre seis fracturas tras ser arrollada por un grupo de manteros moromierdas ilegales en la Gran Vía  LINK,1.0,Twitter,hateval,3,nan,unknown
Increíble...solo en este país de sudacas negros LINK,1.0,Twitter,hateval,3,nan,unknown
Esto es lo que está importando Sánchez a Europa por la vía de la inmigración ilegal. Los africanos y árabes son pueblos con culturas primitivas donde el más fuerte se come al débil (literalmente). Y los más débiles como las mujeres son tratadas como esclavas sexuales. LINK,1.0,Twitter,hateval,3,nan,unknown
Mayates nunca se acaben por favor 😍🔥💦,0.0,Twitter,hateval,3,nan,unknown
La inmigración no puede convertirse en arma de polarización partidista LINK vía @USER,0.0,Twitter,hateval,3,nan,unknown
"Un Palestino va preso si alienta a la resistencia en facebook, un rabino escribe un libro donde indica que es válido asesinar árabes, incluidos niños y mujeres... No solo goza de libertad plena, es apoyado por el gobierno del ente Israel. ¡Y son tan cínicos de victimizarse!",1.0,Twitter,hateval,3,nan,unknown
@USER Callate pedazo de PUTA,1.0,Twitter,hateval,3,nan,unknown
@USER Si tu eres puta que seré yo alm,1.0,Twitter,hateval,3,nan,unknown
"Nos jodieron en el Bernabéu, pero se merecían un día como hoy! Puta Sevilla Vamosssss @USER 💚💚🔝⚽️⚽️⚽️⚽️⚽️",0.0,Twitter,hateval,3,nan,unknown
Las mujeres son libres de vestirse como se les de la puta gana. LINK,0.0,Twitter,hateval,3,nan,unknown
@USER Una boca así con una polla así da gusto verlo...... y ese escote que se ve por ahí abajo habéis conseguido poner algo duro esta tarde también!,0.0,Twitter,hateval,3,nan,unknown
"No eran refugiados, por tanto. LINK",0.0,Twitter,hateval,3,nan,unknown
Para él tu eres la perra y según tú fue un caballero,1.0,Twitter,hateval,3,nan,unknown
@USER Marica cabron eres el menos indicado a opinar hijo de puta. Con la zorra de mujer que tienes cállate que me dan asco par de brutos. Dios cria y junta par de burros.,1.0,Twitter,hateval,3,nan,unknown
"Ramirez vete de una puta vez, tu eres la lacra de este equipo y aquí estas de mas hace tiempo",0.0,Twitter,hateval,3,nan,unknown
Acá en el patio no queremos refugiados,1.0,Twitter,hateval,3,nan,unknown
Y la remata el padre enseñandole a la hija a sacar plata puta madreeeee,0.0,Twitter,hateval,3,nan,unknown
@USER @USER Callate perrita... traes la polla dentro... te mueves y te duele mas. Perrita comodina 😊,1.0,Twitter,hateval,3,nan,unknown
Asi que tu eres la ex arrancar numero 3 eh?... eres una sucia puta traidora te dare lo que te mereces! LINK,1.0,Twitter,hateval,3,nan,unknown
Racista es voltear en el mercado cuando te dicen güera/güero y sabes que no lo eres,0.0,Twitter,hateval,3,nan,unknown
"Todo aquel que quiere ver en esta invasion por el sur un problema migratorio se equivoca. En los que han asaltado la valla de Ceuta solo veo hombres muy jóvenes, fuertes, valientes y desvergonzados dispuestos a poner a España contra las cuerdas. LINK",1.0,Twitter,hateval,3,nan,unknown
#AnteTodoSonNiños Yo ya he firmado el manifiesto de @USER para proteger a los niños refugiados. Súmate. LINK,0.0,Twitter,hateval,3,nan,unknown
"@USER No tenes nada que agradecer, te lo merecesssss blda !!! Te amo mas zorra💙💙",0.0,Twitter,hateval,3,nan,unknown
Se llenarán las naves espaciales 🚀 de Venezolanos 🇻🇪 Q Gracias a @USER ya han aprendido a sobrevivir solo comiendo mierd@ cubana 🇨🇺 La @USER puede ayudar a los millones de inmigrantes Q ya huyen de el pais 🇻🇪 porque no hay mierd@ pa’ Tanta gente !.! LINK,1.0,Twitter,hateval,3,nan,unknown
#CLM @USER reclama un pacto de Estado sobre inmigración y exige a Casado que sea más… @USER @USER LINK,0.0,Twitter,hateval,3,nan,unknown
@USER Tu también rata asquerosa vendido hijo de perra mereces otros cońazos,0.0,Twitter,hateval,3,nan,unknown
"Mi sobrina:  Los iehudim somos hermanos pprque somos hijos de hashem, Los arabes son nuestros primos, son hijos del hermano de hashem?",0.0,Twitter,hateval,3,nan,unknown
@USER De qué viven los magrebíes y subsaharianos que veo diariamente en terrazas de bares? Les ha tocado la lotería? #pregunta,1.0,Twitter,hateval,3,nan,unknown
"@USER, eres otra escoria, en la cara tan espantosa que tienes en estos momentos, se aprecia la mierda que llevas por dentro! Y si eres socialistas qué haces en el imperio? Ojalá y no te dejen disfrutar nada! Sucio traidor!",0.0,Twitter,hateval,3,nan,unknown
@USER < cuando porque poco más puede hacer maldita zorra tetona. No mereces el apellido Bathory.-,1.0,Twitter,hateval,3,nan,unknown
La gabacha no querrá ver algo británico ni a 638294 kilómetros.,0.0,Twitter,hateval,3,nan,unknown
"Que despues de la negra de origen arabe que entro en mi casa en D  de 2015, non tiene perdon ni efimeros las miserables.",1.0,Twitter,hateval,3,nan,unknown
"han puesto un centro para acoger a inmigrantes en mi pueblo y me he apuntado como voluntaria, voy mañana y la verdad es que estoy nerviosa",0.0,Twitter,hateval,3,nan,unknown
¡¡#ZP2: más igualdad de género y genera!!  Menos #VALLE y más #VALLA.  #EleccionesYA #elvallenosetoca #Ceuta LINK,0.0,Twitter,hateval,3,nan,unknown
"@USER Jajajajaja, tu eres loco? Luis nunca en la puta vida",0.0,Twitter,hateval,3,nan,unknown
@USER Tú eres perra y borracha!,1.0,Twitter,hateval,3,nan,unknown
"Por mucho maquillaje político que se apliquen, al final no hay otro PSOE que #EstePSOE. La próxima vez que votes, recuerda. LINK",0.0,Twitter,hateval,3,nan,unknown
"@USER @USER @USER @USER A ver, con Franco eso no pasaba porque en lugar de curarte (si al medico de turno además de su sueldo no le pagabas la consulta) te dejaba morir de pulmonía y el año que siguiente ya no te volvías a ",0.0,Twitter,hateval,3,nan,unknown
"Si llamas “así” a tu mujer es normal que pase de tu puta cara. Y si encima te enfadas tú, tienes un problema bastante gordo. Pobre mujer. #muñecachonda",0.0,Twitter,hateval,3,nan,unknown
-¿Y vosotros por qué habéis saltado la valla de Melilla? -Pues hemos oído que era un coladero de indeseables y pallá que hemos ido... LINK,1.0,Twitter,hateval,3,nan,unknown
Cepeda eres la puta viuda negra. Y llegarás a la final quitándole el puesto otro que se lo merezca más. #hedicho #OTGala7,0.0,Twitter,hateval,3,nan,unknown
"@USER Soy pejezombie animal, si soy el lider de los pendejos y tu eres mi perra, eso que te hace a tí? 😂😂😂😂😂😂",1.0,Twitter,hateval,3,nan,unknown
"Hoy casi se cumple el sueño de todos, pero lamentablemente no pasó nada 😢. Chamo, tantos árabes que hay en esta vaina y ninguno que se explote en Miraflores.",1.0,Twitter,hateval,3,nan,unknown
Adán canta que su novia es del #Sevilla 'y es una puta más' LINK #Betis #SevillaBetis LINK,1.0,Twitter,hateval,3,nan,unknown
"@USER Si no tuviéramos probabilidades de ser víctimas de acoso y violación NO TENDRÍAMOS MIEDO! Es un atentado contra la libertad de la mujer para hacer lo que quiera, sin tener que tener miedo de que alguien pueda violarla.",0.0,Twitter,hateval,3,nan,unknown
@USER JAJAJA maldita si tú eres la más perra,1.0,Twitter,hateval,3,nan,unknown
Le estoy enseñando a árabes decir “pinche puta” 😂😂😂😂 ¿En que momento me volví la mexicana que prometí jamás ser? 🤦🏾‍♀️😂,0.0,Twitter,hateval,3,nan,unknown
candidato cd desarrollará plan para jovenes emprendedores.como vender aguacates.como ser indocumentado y violar la ley como vendo platano.como limpio parabrisas. Sin incubadora real de negocios con financiamiento;esto traerá peleas en semaforos de los emprendedores del aguacate,1.0,Twitter,hateval,3,nan,unknown
Si te ponen una polla en la cara tu primer instinto es chuparla,0.0,Twitter,hateval,3,nan,unknown
"Pregunta seria: los pro vida se quejan de que en casi toda Europa, Estados Unidos, Canadá y una gran parte de Asia son asesinos y deberían cerrar las piernas o solo nosotras no podemos tener derechos por sudacas?",1.0,Twitter,hateval,3,nan,unknown
"El pueblo exige mas atencion en cuanto al sistema alimentario y contra la especulacion de precios impuesto por los chinos, turcos, arabes y colombianos; defendamos lo nuestro hagamos patria @USER @USER @USER @USER @USER @USER LINK",1.0,Twitter,hateval,3,nan,unknown
"Hasta la super estrella mundialmente famosa #Rihana se para a comer sus elotes a la orilla de la carretera, y tu te freseas por que te invito a comer un esquite con la güera en el #ParqueDeLaMarimba. LINK",0.0,Twitter,hateval,3,nan,unknown
Quintana ha explotado como una cucaracha. Que se jodan los sudacas Menuda mentira de tío #TDF2018,1.0,Twitter,hateval,3,nan,unknown
@USER borre ya vi la peli de MI6 fallout  mi pregunta es quien es la güera que sale de espia? Cuando veas la pelicula nos platicas ok. Saludos,0.0,Twitter,hateval,3,nan,unknown
@USER Me parece que si la foto gente ya es guarra usando los arbustos del mapa y no los de objetos ya con esto es el siguiente level para guarrear porque eres invisible y no se te oye,0.0,Twitter,hateval,3,nan,unknown
"Bangladesh deveria realojar refugiados rohingya para um local mais seguro, recomenda HRW... LINK LINK",0.0,Twitter,hateval,3,nan,unknown
@USER @USER Tú eres otro ladron hijo de puta,0.0,Twitter,hateval,3,nan,unknown
"@USER a ver hijo de tu puta madre, ya cállate",0.0,Twitter,hateval,3,nan,unknown
@USER Te merecés no tener orgasmos nunca más en tu vida hijo de puta,0.0,Twitter,hateval,3,nan,unknown
@USER @USER Callate gil!! Sali a laburar trollO. En tu puta vida moviste un dedo.,0.0,Twitter,hateval,3,nan,unknown
@USER Tú puedes rangu si pudiste con la zorra de Dahlia podrás con esta tú eres el phoniex de la vida real,1.0,Twitter,hateval,3,nan,unknown
Hasta cuando debemos aguantar el abuso d inmigrantes q no respetan  leyes y están ilegales en 🇨🇱menos a nuestros @USER estos 🇨🇴 Deben ser expulsados y jamás regresar @USER @USER @USER @USER @USER LINK,1.0,Twitter,hateval,3,nan,unknown
"Más de 600 inmigrantes entran en Ceuta tras saltar la valla:22 guardias civiles heridos, varios por cal viva. ESTA SALVAJADA ES UN ATENTADO CONTRA LA AUTORIDAD Y LAS FUERZAS DEL ORDEN ¿Y SE VA A PERMITIR QUE SALGAN DE ROSITAS PORQUE SON ONMIGRANTES ILEGALES? ¡¡DEPORTACION YAAAA!!",1.0,Twitter,hateval,3,nan,unknown
"Porque mierda no se mueren hijos de puta,micaela se lo merecía más que todos los fracasados esos",0.0,Twitter,hateval,3,nan,unknown
@USER Callate vos zorra,1.0,Twitter,hateval,3,nan,unknown
"#SinRollo yo no me quedaría callada six acoso sexual , lo haría de inmediato, no esperaría como tod@USER estas gente hablar después de tantos años.",0.0,Twitter,hateval,3,nan,unknown
"@USER Callate si igual no las decís fuera mitad de año o estas fechas, zorra",1.0,Twitter,hateval,3,nan,unknown
Edgar tapia Buen compa Nos conocemos desde prepa Llevamos tocando en la misma banda como 2/3 años  Se acaba de enterar que no soy gabacha LINK,0.0,Twitter,hateval,3,nan,unknown
"Güera ya se fue y Molly la anda busque y busque por la casa.  Mi corazón no es tan fuerte, amix. LINK",0.0,Twitter,hateval,3,nan,unknown
Y mas verguenzas de estos negratas manteros LINK,1.0,Twitter,hateval,3,nan,unknown
"Salir con mi novia es solo para que una que otra zorra se me cargue en frente, osea hola tiene novia respeta lpm me hierve la cabeza 😣😂",1.0,Twitter,hateval,3,nan,unknown
El curioso caso del hombre que solo ve machismo si el acusado es un árabe.,0.0,Twitter,hateval,3,nan,unknown
@USER Cállate hoy!!!! La puta que te pario!!!! Deja 1 DÍA SIN MALAS NOTICIAS... 1 día de paz!!!!! La recalcada concha de tu madre,0.0,Twitter,hateval,3,nan,unknown
@USER CÁLLATE LA PUTA BOCA Y FELIZ NAVIDAD AMIGA <3<3<3<3<3<3,0.0,Twitter,hateval,3,nan,unknown
"El gobierno ficha a Amparo González, experta en migraciones que cree que:  -recibir a 500.000 africanos en patera es poco -no hay un problema en nuestra frontera -deberíamos poner más recursos para recibir a más inmigrantes   Sacad conclusiones. LINK",0.0,Twitter,hateval,3,nan,unknown
Vamo y la puta madre por fin algo justo Mica merecía estar entre los seis mejores hoy bailo mejor que todos vamos por el campeonato ahora la puta madre que felicidad gracias diosito Me calme @USER @USER @USER LINK,0.0,Twitter,hateval,3,nan,unknown
Un turista herido tras la agresión de unos manteros en Barcelona (Esto es lo que viene con los inmigrantes subsaharianos varones. Muchos de ellos ex soldados con violaciones y asesinatos a sus espaldas)  LINK vía @USER,1.0,Twitter,hateval,3,nan,unknown
Fav si eres bien puta para meterte al nuevo grupo de dm que crearé donde nos enseñaras las tetas guarra desgrac,1.0,Twitter,hateval,3,nan,unknown
@USER mi polla en tu culo!,0.0,Twitter,hateval,3,nan,unknown
Primero sacab de la convocatoria del 1er equipo a Duque y Ángelo.  Ahora ni a la Sub 20 van. Y del güero Díaz ni hablamos. 3 delanteros borrados en Atlas.  ¿Qué pasará sí Octavio Rivero no funciona? LINK,0.0,Twitter,hateval,3,nan,unknown
@USER @USER Que coño que vivan las putas libres,0.0,Twitter,hateval,3,nan,unknown
@USER @USER Callate la puta boca de rubio que tienes,0.0,Twitter,hateval,3,nan,unknown
@USER Porque tú eres más perra todavía. 💅👄👅👑💄,1.0,Twitter,hateval,3,nan,unknown
-¿Porque los gallos no tienen manos? -Porque las gallinas no tienen tetas,1.0,Twitter,hateval,3,nan,unknown
@USER @USER @USER @USER callate tu . patty es una puta y siemrpe lo sera,1.0,Twitter,hateval,3,nan,unknown
@USER @USER @USER @USER @USER Ni puta idea de la que hablas.,0.0,Twitter,hateval,3,nan,unknown
@USER Mejor escúpeme en la cara maldita escoria,0.0,Twitter,hateval,3,nan,unknown
#Marruecos chantajea a España: Pide 60 millones de euros para frenar la entrada masiva de moromierdas. Y no es la primera vez. Zapatero ya pagó una vez y el imbecil de ⁦⁦@USER⁩ lo volverá hacer. LINK,1.0,Twitter,hateval,3,nan,unknown
@USER @USER Hijo de puta muerete asqueroso no te mereces esa mierda,0.0,Twitter,hateval,3,nan,unknown
"que hueva que hables de la gente asi, si tu eres mas puta",1.0,Twitter,hateval,3,nan,unknown
"Pinche zorra — porque, tu eres puto LINK",1.0,Twitter,hateval,3,nan,unknown
"Sabedlo desde ya invasores inmigrantes, catalufos y marxistas culturales podemitas: esto es España y no permitiremos que nos destruyan nuestra democracia 🇪🇸💪 LINK",1.0,Twitter,hateval,3,nan,unknown
@USER HIJA DE PUTA..CHORRA CONCHUDA. TE MERECES LA PENA DE .MUERTEE.,1.0,Twitter,hateval,3,nan,unknown
Ooo..un.arabe,0.0,Twitter,hateval,3,nan,unknown
"- ¡¡Mi novia es sevillista y es una puta más oeee!! - Casi que prefiero procrear con la serpiente, Adán. - ¡¡Ha sido penalti, Eva!! - Paraíso mis ovarios.",1.0,Twitter,hateval,3,nan,unknown
La esposa de mi jefe pasó de ser “la güera que seguro es bien mamona” a mi “mamá tapatía”,1.0,Twitter,hateval,3,nan,unknown
"¿¡Vas´te a querer camarón seco güero !? El camarón seco en #Chiapas proveniente de nuestras costas es un alimento de gran consumo para los chiapanecos, se prepara con tomate, cebolla y chile picado con un toque de limón, siendo esto una exquisita botana popular.",0.0,Twitter,hateval,3,nan,unknown
Grillo de mierda son las 3 de la mañana callate la puta madre hace casi 24 hs que no duermo hdrmp!,0.0,Twitter,hateval,3,nan,unknown
"Mucho welcome  refugies, y a los turistas q vienen a nuestro País, dejamos q los apaleen unos sin papeles en Barcelona?? Q aún no han sido ni detenidos// LINK",1.0,Twitter,hateval,3,nan,unknown
@USER @USER @USER A saber el “orden “ que pone en su casa ante su familia. Hijo de puta cobarde!!!!,0.0,Twitter,hateval,3,nan,unknown
"Hoy en revista #Domingo viajamos a Dubái a ver qué queda de árabe en este emirato obsesionado con el futuro. LINK ADEMÁS: 14 hoteles que no olvidamos, una expedición a los faldeos del volcán Cotopaxi en Ecuador, y muchos más. 🇦🇪 🇪🇨 🇨🇱 LINK",0.0,Twitter,hateval,3,nan,unknown
@USER CÁLLATE LESBIANA HIJA DE PUTA QUE ESTÁ AHÍ TÚ HIJO BORT,1.0,Twitter,hateval,3,nan,unknown
@USER Hija de re mil puta mereces un Tiro en la concha puta de mierda!!!!!,1.0,Twitter,hateval,3,nan,unknown
Digo A y mi hermana ya esta 'Callate zorra' JAJAJSJAAJA,1.0,Twitter,hateval,3,nan,unknown
Vamos a ver si hay algún extremista de la mujer por aqui...,0.0,Twitter,hateval,3,nan,unknown
"Arabe de ecko y papichamp es un temazo loco, quien no lo va a bailar en un boliche por favooooor🔥🔥",0.0,Twitter,hateval,3,nan,unknown
En ese vídeo falta de fondo la canción de; mi novia es más puta que la tuya 🎶,1.0,Twitter,hateval,3,nan,unknown
#DeRegaloTeMereces que te trague la tierra por zorra,1.0,Twitter,hateval,3,nan,unknown
"Esta imbécil esta buscando piña, zorra de mierda.",1.0,Twitter,hateval,3,nan,unknown
"No llevo ni 2 semanas de clases y ya me están pidiendo calcular la masa del sol, en árabe y con los ojos tapados 🙂",0.0,Twitter,hateval,3,nan,unknown
Le dije a mi hermana que el sábado me haga una chocolina o empanadas árabes por que me merezco un premio por tener dos 10 en física y en biología😂,0.0,Twitter,hateval,3,nan,unknown
@USER Pero no fue lo q quiso decir. Además dijo q tiene amigas q sufren acoso y q ella les dice q hablén q no se quedé callada.,0.0,Twitter,hateval,3,nan,unknown
Cuatro bomberos en EEUU suspendidos por acoso homofóbico y tentativa de violación a un recluta LINK vía @USER,0.0,Twitter,hateval,3,nan,unknown
"En serio, puede ser ésto cierto?. Son capaces de estar asfaltando el camino hasta la valla de Ceuta. Los socialistas no saben como dilapidar nuestro dinero. 😞😞🇪🇸🇪🇸 #DefiendeEspaña LINK",0.0,Twitter,hateval,3,nan,unknown
@USER Cállate perra de Twitter,1.0,Twitter,hateval,3,nan,unknown
@USER Cállate ya Puta Belén ostia Tia das asco siempre berreando,1.0,Twitter,hateval,3,nan,unknown
"@USER   para cenar en Toluca:  -Tacos Tony (Árabes) -Don Esteban (Suadero, Longaniza y Cabeza) -Rancheros del Sur (carnes y quesos)",0.0,Twitter,hateval,3,nan,unknown
"@USER @USER Buah,se ve super lindo. De verdad se lo merecían de una puta vez <3",0.0,Twitter,hateval,3,nan,unknown
@USER Claro porque todo lo que hace un pene esta mal y todo lo que hace un coño es maravilloso... A ver si te tropiezas con todas tus generalizaciones,1.0,Twitter,hateval,3,nan,unknown
@USER se ve que estas lista para meterte unas cuantas vergas en el ocico y te llenen tu cara de zorra con mecos,1.0,Twitter,hateval,3,nan,unknown
"Hoy he tenido que aguantar en clase a mi compañero de enfrente mirando toda la puta hora coños y tetas y enseñandoselas al de al lado en plan 'mira que hetero soy unga unga' vamos que le ha faltado pajearse Niño, para venir a esto a clase quédate en tu puta casa",0.0,Twitter,hateval,3,nan,unknown
Me gustó un video de @USER LINK INMIGRANTES - Muxaxitos - (album) Maquinas de Amor,0.0,Twitter,hateval,3,nan,unknown
"#AsiaCentral: #Qatar tiene en sus manos a #Kirguistán. Escuelas árabes para radicalizar a los jóvenes, organizaciones benéficas, corrupción de funcionarios públicos: el objetivo es reclutar extremistas para enviar a #Siria .",1.0,Twitter,hateval,3,nan,unknown
"@USER JAJAJAJAJAJAJA cállate perra 😂. Lo que debe ser ese video 🤢, we",1.0,Twitter,hateval,3,nan,unknown
@USER @USER Esto te mereces hija de puta LINK,1.0,Twitter,hateval,3,nan,unknown
"@USER Me hablas tu imbécil, supongo que tendrás la hombría de mantener el insulto no zorra?",0.0,Twitter,hateval,3,nan,unknown
La puta escena en la que la asiática salva a Finn? Pero tu eres subnormal o como va?,0.0,Twitter,hateval,3,nan,unknown
Me enamore de un mayate,0.0,Twitter,hateval,3,nan,unknown
hdp solo sudacas tenian que ser LINK,1.0,Twitter,hateval,3,nan,unknown
QUE SE QUEDEN EL DINERO Y LOS INMIGRANTES ILEGALES - La UE concede 3 millones extra a España para atender la llegada de inmigrantes LINK vía @USER,1.0,Twitter,hateval,3,nan,unknown
"Venga, más hijos de puta de refugiados, ni llevándoles a vuestra puta casa se acaba esto, putos moros de mierda.  Antes tenía algún moro por mi perfil, creo que ya no queda ninguno. LINK",1.0,Twitter,hateval,3,nan,unknown
"""Aquí tenemos a los de Open Arms preparando otra historia lacrimogena sobre refugiados para que aflojemos los bolsillos y seamos mas """"receptivos"""" a los flujos """"migrantes"""" LINK",1.0,Twitter,hateval,3,nan,unknown
"@USER tu novia es una zorra, me la folle las veces que yo quise",1.0,Twitter,hateval,3,nan,unknown
"@USER @USER Si, y las tonterías del sieso y la pelo polla también...",0.0,Twitter,hateval,3,nan,unknown
"Revictimización, agravio extra que enfrentan las mujeres agredidas No importa si es acoso, violación o... LINK",0.0,Twitter,hateval,3,nan,unknown
"Ahí está la basura q viene a Europa! Los #migrants q asaltan la valla d Ceuta y agreden a los Guardias Civiles,  los d las pateras, los #WelcomeRefugees  Estos son los pobres negritos d las ayudas, subvenciones y sanidad universal. Esta es la mierda q agrede a nuestras mujeres. LINK",1.0,Twitter,hateval,3,nan,unknown
"@USER Hubiera sido mejor que no enseñaran nada en el trailer,hubiera sido la puta ostia llegar a esa parte jugando y encontrarte con todo el percal XDDDD",0.0,Twitter,hateval,3,nan,unknown
@USER yo lo que quiero es tu coño y que tú quieras mi polla~,1.0,Twitter,hateval,3,nan,unknown
"Mientras Casado está en contra de la inmigración ilegal y de la invasión de nuestras fronteras, sociatas y podemitas, perroflautas y comunistas están encantados con que cada día entren miles de subsaharianos. Sanidad universal, salario social...",0.0,Twitter,hateval,3,nan,unknown
"Lo de Holan es increible, el más que nadie se merecia esto, vamos Independiente la puta madre",0.0,Twitter,hateval,3,nan,unknown
"Nel, perro. Cállate. Vete a la verga. Voy a dirigir Star Wars, perra.' Y así es como con comentarios sobre su grandiosidad, Trevorrow defendía The Book of Henry y logro conseguir a actores del calibre de Naomi Watts y... Naomi Watts, ¿por qué?",0.0,Twitter,hateval,3,nan,unknown
España está a la cabeza de países como destino para inmigrantes africanos por las gafas que regaló Dulceida allí. Todos vienen a por más,0.0,Twitter,hateval,3,nan,unknown
Hombres de España. Que no os frene el voto femenino. Somos más y nuestra opinión sigue contando más. ¡TodOs a las urnas!,1.0,Twitter,hateval,3,nan,unknown
"Viendo el posado me acuerdo de los de IU de Palma y demás catalufos, tipo Grosske, que llevan 20 años pidiendo que se retire la bandera española de La Almudaina. Os jodéis, no se puede. Es un cuartel militar.",0.0,Twitter,hateval,3,nan,unknown
Tápate las tetas pedazo de guarra — No quiero y no soy una guarra por enseñarlas Sorrynotsorry LINK,1.0,Twitter,hateval,3,nan,unknown
"@USER @USER @USER @USER @USER @USER Que no sé si os habéis fijado...que el caso Pablito”el iluminao”, q no está archivado...ahora que hacemos, Venezuela o criminalizamos inmigrantes ?? Rápido q os pilla el toro!!",0.0,Twitter,hateval,3,nan,unknown
"Salvamento Marítimo ha rescatado esta mañana en el Estrecho de Gibraltar a 240 inmigrantes de origen magrebí y subsahariano, entre ellos un bebé, cuando intentaban alcanzar las costas españolas a bordo de doce pateras. LINK",0.0,Twitter,hateval,3,nan,unknown
